Label,Banglish
joy,"eke barei thik kotha kintu kauke koshto diye pore bujhle ki hobe . jibon fuler moto  pobitro kore songsar korte hobe . ami mugdho emon jibon songgi je eto bor maper manush chilen . mohila ekhon kanna kore nijer valo manush jahir korbar dorkar nai. ekhon jar sohay sombol kichu nai , emon ek jonke biye kore ei mohila tar uparjner ortho tar bortman jibon songgi ke diye jan. ami tai cai."
joy,jibne amra shobai bhul kori.keu shodhrabar sujog pay keu payna.apu apnar mosjid baniye deyar sidhanto khub valo legeche.sarajibon unar jonjo sodka hoye soyab dibe unake inshaallah. ami jokhon golpo shunchilam tokhon vabchilam bolbo je trasto kore den.valo thakben
joy,vaitike Allah jannater ucco morjada dan koruk. apu apni ei taka diye sodkay jariya hisabe mosjid baniye onar kobre saoyab pouchanor bjobostha korun.ete apnio shanti paben.
joy,"asalamualaikum apni mosjid bananor kotha diyechen seita age korun, Allah o vaike jannat dan korun shobai bolen amin"
joy,"bon onek onek somman o shroddha rilo tomar jonjo, se-i sathe kibriya bhai  ke osongokhjo dhonjbad, apnar jonjo amra onek kichu jante parchi, apni valo thakben poribarer sobaike niye, ar bonti tumi valo theko, sadi mintu niuiyorko theke."
joy,"assalamu alaikum kibriya bhai  apnake onek (2) dhonjbad ei manbik kajgulo koranor jonjo. somoy pele apnar vidiogulo dekhi.kintu vidiogulo bor hoyate sobgula dekha hoy na.karon ami ekjon niu iy’k prbasi. khub beshi somoy pai na.apnar toiyari du:khje vora onek kahini shunechi. kintu ei kahinita amar nikot sondeho onuvut hil, karon ei mohila bishesh uddessho niye apnar ofise giye ei vidio banay, uddeshjta holo dui koti taka. jei mohila mritju pothjatri shami ekaki rekhe se onno stite cole. ekti baro cinta korol na. dui kuti takate sbamir vaira vag bosaite na pare, tai banglar manushke sbakkhi korail. eta holo ekanti amar bjoktigot ovimot. hoyto amar vulo hote pare. Allah hafej."
joy,bhai  apnar vidio onek shundor ekai jibon theke shobai birot thakun ei bhai  ti mara geche tar sojon derke dekhe jete pare nai kotta koshto peyeche bon apni onek shundor kotha guli bolchen dhonjbad dhonjbad
joy,"Allah rabbul alamin jaha koren bandar monggol&#39;r jonji koren. apnar vobishjot jibon shundor hok,val thakun,jibon juddhe joyi hon.allah sohay,allah vorsa.allah hafej."
joy,"shei vaiyar jonjo onek onek doya korchi. Allah jen unake jannat dan koren, amin, rahima afrojakeo Allah val rakhun, amin iyarob,"
joy,bon tumi chara chari hoyar por valo laglo.age jodi valo bese thakta koti na valo hoto.
joy,amar jibner golpo bolte cai jodi amake shujuk den tohle ami soidi arob theke ami asbo
joy,kichu bolar vasha hariye felechi. asle amar jibner sathe onek mil royeche. sjalut janai vaiya apu.osadharon.
joy,ei bhai  ta ke jonjo doya kori Allah jen unake janatul ferdous dan kore amin
joy,banggali jatider ke ei famili ei bhai  der kach theke onek kichu shikhar ache kivabe valo manush hote hoy
joy,"khushi te hat pa kapchil, khusi te khete parchil na shashuri, 😃😃😃😃 mohila aslei ekta pagol 😃😃😃"
joy,"labni apnake hajaro salam, somporko biccheder pare o ৷ tar jonjo mohat uddessho kichu korar ovisondhi prokash korar jonjo."
joy,somoy bole dey karosthankothay . amra onekei onek kichu bolabli kori. kintu bastob jibner ovijnta kotta kothin poristhitite na porle ta bojha jay na. valo basar muljo cirkal du:okh ebong sukh dui bohon kore. boner kache onurodh tini parle somaj sebai nijeke niyojit kore tahole shorir mon dui valo thakbe. valo theko.
joy,tumi ei taka theke tar jonjo ekti mosjid toiri korte paro etai hobe tomar dbayitb
joy,apnake onek dhonjbad . apni sotjke tule dhorechen . apnar jibon onek shundor huk . arekojon valo manush apnar jibne asuk.
joy,sotjii tumio onek kritojno mohila. se loktao onek valo. tumi kedona. or jonjo doya korio. poribarer shobai valo. emon poribar kothao paowa jayna. amar updesh apni abar biye kore songsari hon.
joy,apnar to puron hoyeche meye bole amar to ei odomjo icche kon dini puron hobe na nai taka poysa nai ma-baba vai-bon tobuo hal charenni Allah caile ekdin jeteo pari.
joy,Allah dui joner iccha puron koreche. cheleti apnake valbasot abar bastobta theke apnar vobishjot cinta kore apnake prtishtha korar cinta korot. se e jibne jototuku valbasa peyeche ta apnar kach thekei peyeche.e jonjo sobkichu apnake diye geche.
joy,"Allah tumi amader sobaike somoymto sobkichu bujhar toufik dan korun amin, shobai please please amake helpo korun amar notun cjanel theke ektu ghure ashun please saboskraib korun."
joy,kibriya vaiyer onushthan 11 bochor dhore shunchi jibon kokhono sopno kokhono golpo jibne onek kichu shikhocchi sobar jonjo doya kori
joy,bhai  amar salam neben amar basa gajipur jela ami soudi arob theke puro bidio dekhlam amar kache khub valo ekjon manush tara dujonei chil tobe amar kotha holo ekti mosjid korar kotha bolchil seita jodi amader grame kore dit ta hole ami khub khushi hotam. boro kotha holo amader grame prti poribar theke ekjon na ekjon prbase kintu amader gramer mosjid ti ekhno matir royeche kon bhai  jodi sahajjo korto ta hole allahor ghorti meramot korte partam jodi apu apnar nojre amor mesej pore ta amader gramer mosjid jonjo jodi kichu korten ta hole ami cir kritojno thakbo.
joy,apnar ucit o-i taka diye onar namey ekta mosjid o komi৷ madrasa kora jen se keyamot porjonto soyab pete thake etai৷ ek matro valbasar prti dan..
joy,dujon i valo chil . asle boyser parthokjor o ekta bjpar chilo.je karne lasto unar mejaj ta mene nite pareni. erokom hajbendo o fjamili paowa vagjer bjapar.ja sobar kopale jotena . Allah sob valo manush der duniya ebong akhirate shanti dan korun.aj 20 botosor dhore songsar korchi sobar proyojon hoyechi bar bar kinto priyjon hote parini . erokom hajbendo o tar fjamilike hajaro salam .
joy,assalamu alaikum oya rohmatullahi oya baraka tuh. baba mar onumti chara biye kora jayej nai.
joy,assalamu alaikum oya rohmatullahi oya baraka tuh. apu porda kore colun Allah subhanahu oyataa&#39;lar hukum nobi sollallahu alaihi oyasallamre torika colun
joy,ekta mosjid lagbe jodi baniye dite paren tahole jogajog korben. takar ovabe mosjid banate parteche na
joy,apnar ei odvut kahini shone ami vasha hariye felechi asler jibon natoke ceye natkiy tobe dhonjbad apnar ebar sadharon ghore valo manush dekhe jibon shuru koren apa moni
joy,ek sathe songsar kore uke bujha dorkar chil. o fain khub valo lok chilen. oi jogte Allah unake valo rakhuk. dhoirjjo i sokol sukher mul. dhonjbad.
joy,"shroddhey priy ar je kibriya bhai  apnar sathe ami ekomot je, ei onushthane jodi unar hasbendo ke ana jet tahole ei episod ta aro pranobonto hoto ebong dompti jibne sbami-strir moddhe valbasar govirtar bohi:oprkash hoto. unar sbamir moddhe sotti karer valbasa chilo. mohan Allah ei vodrlok ke jannatbasi koruk,,,amin. prokito ba sotjikarer 💝valbasa💝 emon ek jinis jar kache pahar som taka ar prithibir sobcaite dami jinis nijer jibon etao tuccho. ei onushthaner otithi hoyto vodrloker takay unar jibner bakita somoy khubi val ba aram-ayesh kore katate parben kintu unar baki jibner valbasar sotta ei vodrloker bichana thekei nite hobe.mohan Allah amader sobar monggol koruk."
joy,"dhonjbad apu, et shundor ekti sotti golpo bolar jonje. tomar sotti golpta shune onek kedechi."
joy,"amake khoma korben ,, ami ekjon sadharon ,, talaker pore dekha sakhkat kora islame onumti ache ki na .bonta valo moner manush , tahar samike jen mohan Allah jannatul ferdauch dan koren ."
joy,namaj pore allahor kache unar jonro doya korben. tahole uni jamnatul ferdauser sorbbocco asne asin korbe.
joy,amar mone hoyeche meyetio otjonto valo moner manush. boyser et parthokjo thaka sottbeo oi manushtike valobesechil ebong cinte pereche. khubi shundor ovijnta.
joy,assalamuyalaikum kibriya bhai  api kotha shune cokher pani dhore rakhte parlam sotjii etai hocche valobasa etai hocche sompork
joy,unar shesh kothata omuljo sompod . sob narider prti onurodh korchi. bujhte cesta korte hobe .
joy,"kibriya bhai  osadharun manush aro ekjon manush ache citagang police , kon sbartho chara ki bhabe manusher kaj korche, manbik sokot sir"
joy,khubi valo lagche jibon natker ceyeo natkiy taka poysa kichui na dat thakte dater mormo dao
joy,"ami kibriya vaike ekta kotha bolte cai apnar okhane jara jabe tara jen, tader kapor thik kore jay, bishesh kore orna, vorka porle valo hoy ❤"
joy,apu beshi salute janai apni sobosomoy valo basar manusher pashe chilen. apnar moto oyaif peye vaiya jibne dhonj
joy,ei golpo shune business korte icche korche jodio korte parbo na tao onek icche hocche 😥 sob sheshe unar hajbendo er proshongsa korte hoy je shesh porjonto uni pashe achen unake dhoka den ni ba majh pothe eka fele choley janni
joy,"tomake dekhe mone hocche tumi ekjon sofol udjokta,sofol udjokta hote gele je porda meneo howa jay setai proman korle."
joy,iccha shokti chil . kintu pashe kauke paini sohjogita korar moto .tai kichu i korte parini. sujog pele ekhon o korte cai .
joy,ore apa apnar sofolota kota shuune ami jibne ki korlam eta beve amar mata beta korteche😄😄😄
joy,apu apnar jonjo ebong apnar poribar jonjo doya oshuv kamna rilo valo thakben shobai amin
joy,karo meye sontan hole mon kharap korben na. meye sontan hole ghorer ovab cirotre dur hoye jay. eti pobitro hadis shorife bornit ache. bishoyti sotjii amar jibneo prmanit. alhamdulillah amra allahor rohomte khub valo achi.
joy,"assalamu alaikum. osadharon sbopner moto  mone hoy. sjalut ar, je kibriya vaiya ebong bobi apuke."
joy,onek val lagol. unar baba ebong vaiyer bortman prfeshon er jonjo aro val lagol. unara onek vagjban emon meye/ bon er jonj❤
joy,osongokhjo dhonjbad apu tomar jonjo allahtala tomar sohay hok egiye jao tomar jonjo doya kori sob somoy
joy,emon meyera et songsari hoy songsarer prti jotnban hoy ebong sbamir prti sohagi hoy ebong erai ekdin desher ebong dosher upkare ase esob sborno rotno meyederke bor dayitbo ba prdhanomontrir dayitbo dile era desh sothikvabe poricalna korte parbe inshaallah
joy,"prtiti nari atmokormosongosthan srishti kore sbabolombi huk etai protjashakri. jibon songogram, sotti osadharon! shuv kamna ril"
joy,ajib bishoy ekjon mohila ki bhabe et porishrom korte pare apnar theke amra onuprerna holam priy bon egiye jan apnar jonjo doya kori
joy,alhamdulillah apnar hasi khub shundor apni porishrom korechen Allah apnake sofolota dan korechen apnar jonjo doya kori
joy,"ami mone kori hajaro narir majhe oni ekta nari se ekai ekosh aputa shuru te sami ke somman diyeche ami mone kori jar jonjo Allah pak tar somman bariye diyeche jodi bangladeshe jaoyar por sujog hoy apur sathe dekha korbo inshaallah, kibriya bhai  ke onek dhonjbad ei apur moto onek buddhiman manush ke niye golpo korar jonjo, ei apur moto erokom nari jodi potita ghore ghore jonmo hoto ta hole mjajestet hoye sami mere pelar humki dit na doya kori Allah pak jen shobai ke sothik pothe colar toufik dan koren amin."
joy,jar ghore emon lkkhi bu ache tar jibon tai dhonjo emon ekta bu jodi amar ghore thakto tahole ami aro onek egiye jete partam bhai  oi meyeta onek hisabi amar ghore ekta bu ache se shudhu taka khoroch kore poysa khoroch korar jonjo tar kono tenoshon jotoi dei kintu kono hisab paina eto be hisabi amar bu bon tomar jonjo doya kori tumi aro onek bor hobe khoda hafej
joy,sob Allah talar iccha Allah manush ke upre tulte pare abar abar niceo namate pare
joy,ma tomar drirogjibi kamna kori. tomar jibner kahini gula shune ami nijeke gorob kori tomar moto  meye ghore thakle songsar sukher hoy. alla tomar moner oasha puron korbe. alhamdulillah amin.
joy,prcur prcur prcur valo laglo tar por o bolbo jake niye juddher shuru se ken dure ?
joy,suvan Allah Allah pak khubi mohan. ami hridoy diye ashirbad kori tumi jibne onek onek unnti koro. tomar moddhe sobceye bor gun holo tomar lkhojo puron kora. ebong protjek ta kajei tumi sofolota pabe i karon soyng mohan Allah pak tomar sohay achen.
joy,assalamu alaikum ami kibriya sarer sathe kotha bolte cai pilij pilij pilij pilij ektu sahajjo korben pilij pilij Arif   bhai 
joy,"kibriya angkel ami bijibike onek valobasi, apnar o apnar intarviu neya antir jonjo onek onek shuvkamna rilo. amio ekjon bijibi sodosjo. sokol bijibi sontaner jonjo rilo prandhala shuveccha!"
joy,"osadharon osadharon,, onek din thekei dekhi kintu ei episod ta ajke dekhlam,, kolkata theke dekhchi,,"
joy,mashaallah. Allah caile kina hoy.objanding Bangladesh er episod joyo dekhi toti onuprerna pai. janina Allah amake kothay niye jaben. jodi Allah can sobi somvob. ami o ashabadi amar du:okh koshto Allah ekdin dekhben. sobar doya kamj
joy,"ei valobasa manushke je kothay niye jay,,,, keu bolte parena,,, shuvkamna ril apu apnar jonj👍👍"
joy,"khub valo laglo apu apnar golpo. Allah r rohomot, kothor porishrom apnar ei golpo onek narider egiye jete sahajjo korbe."
joy,"kibriya apnito nijeo dui meyer baba,je ghore prothom konja sontan se ghore Allah rohomot ebong borokot diye malamal kore den."
joy,ami a: barek borishal tu borguna theke bolchi ami oi apur kachtheke jante cai ami jodi amar jelay ekti resturente korte caile uni amake chafot korben ki
joy,mjam ke Allah tayala onek din baciye rakhun sustho rakhun. aro egiye jan doya kori
joy,onek valo laglo unar jibner golpo shune onek kichu shikhar ache unar kach theke. ar aro onek beshi valo lagche karon unio nogar meye ar amio nogar
joy,mashallah. jibner golpta shunlam onek valo laglo .sadharonot ami komento kom kori. ajke ettai valo lagche komento na kore parlam na .ei boner jibner sathe amar jibner kichuta mil ache .tobe ami tar moto  sofol n i . icche chil unntir corne pouchab. kintu onek prtibondhoktay pareni.bon tomake sjalut. jibner sottar sathe egiye jao. assalamu alaikum.
joy,kjafe rio testorente ami giye apur songge kotha bolte cai . mirpur koto nambar bolen
joy,"onek onek shuveccha, shuvkamna oovinondon janacchi. nijeke chot kore onjder seba deyar monovab Allah paker nikot khub beshi pochondo hoyeche. alhamdulillah. Allah take can, take onusoron korar moto nojirbihin drishtite tule den. dhonjbad."
joy,"asen apa apnar kopaler sathe ekta gosa dei , apnar iccha shokti khub valo tai eto dur porjonto aste parchen doya o shuvkamna rilo apa apnar jonjo, tar sathe dhonjbad janai ar je kibriya bhai  ke Allah ar je kibriya ke uttom hayat dan korun amin"
joy,"apa ami apnar vokto hoye gelam kintu ..............................er manei mone hoy prithibita bishal safollo apnake pichu hothaini , parben bishbke joy korte"
joy,ceshta ar sotta. e duti jinis manushke onek dur egiye niye jay. amra e golpta shune ta bujhte parlam. dhonjbad take.
joy,apu tomar golpo shune tomake dekhar tibro iccha jaglo.tomar jonjo onek doya o valobasa.inshaallah tomar sathe amar dekha hobe.
joy,kmento ki korbo khuje pacchina ekebare stobdo hoye gechi.shuv kamna rilo agami din gulote jeno aro egiye jan.
joy,unar sofolota orjon unar poribarer sodosjder bishesh kore unar dulavai shalike sotti apon chot bon er moto  sohayta korechen
joy,bhai  apnar ei vidiota ki ami amar cjanele aplod dite parob kjaret kore onumti dile debo vaiya biyer jonjo na amar kache khubi valo lagche dhonjbad
joy,"ami khub valo kore cini apuke khub kachakachi theke dekhechi eto valo manush ami kokhnoi dekhinai,, doya kori Allah apuke nek hayat dan koruk amin,, onek valobasi apu sobosomoy doya kori Allah apuke onek val rakhun"
joy,puro sakkhatkar dekhe ami ritimoto ovivut!!! onar medha o dhoirjjo sotjii bismoyokor!!! khubi valo laglo ei vidio dekhe!!!
joy,alhamdulillah khubi valo laglo kotha gulo aidiya gulo. ami mone hocche prothom kono tok sho na kete dekhlam. ❤️❤️❤️❤️❤️❤️
joy,"apu apnar sofoltar golpta amar kache obishbasjo mone hoy, apnake sjalut. sadharon obhelit manusher koljane apni kichu korben, e asha bjokto korchi."
joy,"alhamdulillah, emon ekta episod dekhle komento na kore para jay na, amar kache mone hoyeche, se tar moner manushtake jekonovabei hok,peyeche, alhamdulillah, tokhon jodi koshto peto,tahle tar mon venge jeto,tar egiye jaoyatao dushkor hoye jeto,oi manushtake dhonjbad je,biye kore khaoyate parbe na,kintu haranor voye take biye korar jonjo dhaka choley aschilo, ekhonkar chelera to biye kortei voy pay😢"
joy,achalamo alaikum oni bujiye dilen meyera o caile sob pare apu tumake onek dhonjbad Allah tumake jaja dan koruk amin iya rob
joy,"assalamu alaikum vaiya. vaiya amra bangladeshe jake manobtar ferioyala namey firoj vaiyake cini jar bari cadpur,apni please unake ekdin apnar ei programe niye asben. please vaiya🙏🙏🙏"
joy,"ami apnar jibner puro golpta shune sotjii vishon mugdho. apni somosto nari jatir jonjo ekti udahoron. shei sathe apni onek buddhimti, udjmi, atmnirvorshil ar porishrmi ekjon manush. ami 2017 sale apnar jigatla brance 500/- takay dinar korechi. apnar jonjo onek onek doya o shuvkamna ril."
joy,apur jonjo onek shuvkamna. onek valo laglo apur laif stori shune. onek kichu shekhar ache apur theke. ❤️
joy,amar o ei apur moto ekjon sofol bjabsayik hote icche hoy ৷kon prokar bjongok lon charai shobai amar jonjo doya korben ৷
joy,"khub khub valo lagar sotti golpo shunlam, ei meyeder jonjo ekta upjukto golpo , shudhu meye ra na, manush kichu korte caile je korte pare biyer pore o eta tar prkrishto udahoron . tobe bobir mar saporto chilo eta bolai bahuljo ."
joy,al hamdulillah...priy viuyarso apnader valbasay islamik cjanelti egiye jacche.apnader ekanto saporto o allahor rohomot niye onek dur egiye jabo insha allah.🌴🌴🌷
